0.0015141,0.0015116,0.0015092,0.0015068,0.0015045,0.0015022,0.0015,0.0014978,0.0014957,0.0014937,0.0014922,0.0015062,0.0015231,0.001537,0.001547,0.0015528,0.0015528,0.0015477,0.0015404,0.0015883,0.0016865,0.001819,0.0019499,0.0018165,0.0016674,0.0015619,0.0014969,0.0014671,0.0014679,0.0014852,0.0014994,0.0015002,0.0014943,0.0014864,0.001481,0.0014783
0.0015127,0.0015102,0.0015078,0.0015053,0.001503,0.0015007,0.0014984,0.0014962,0.0014941,0.0015041,0.0015227,0.001539,0.0015514,0.0015593,0.0015611,0.0015575,0.001548,0.0015902,0.0016972,0.0018537,0.0020284,0.0019511,0.0017535,0.0015993,0.0014911,0.0014245,0.001396,0.0014295,0.0014533,0.0014533,0.0014589,0.001483,0.00149,0.0014831,0.0014747,0.0014694
0.0015114,0.0015089,0.0015064,0.0015039,0.0015015,0.0014992,0.0014969,0.0015021,0.0015215,0.0015403,0.0015551,0.0015651,0.0015691,0.0015658,0.0015577,0.0015888,0.0016976,0.0018711,0.0020804,0.0020954,0.0018577,0.0016537,0.0014999,0.001394,0.001334,0.0013621,0.0014192,0.0014562,0.0014671,0.0014498,0.0014333,0.0014314,0.0014492,0.0014826,0.0014798,0.0014672
0.0015101,0.0015075,0.001505,0.0015025,0.0015001,0.0015009,0.0015198,0.0015407,0.001558,0.0015703,0.0015764,0.0015739,0.001569,0.0015864,0.0016901,0.0018738,0.0021101,0.0022359,0.0019786,0.0017255,0.0015242,0.0013766,0.0012827,0.0012863,0.0013687,0.0014434,0.0014978,0.0015264,0.0015243,0.0014896,0.0014511,0.0014223,0.0014085,0.0014151,0.0014464,0.0014827
0.0015089,0.0015062,0.0015037,0.0015015,0.0015178,0.0015403,0.0015601,0.0015749,0.0015832,0.0015819,0.0015785,0.001585,0.0016772,0.0018639,0.0021203,0.0023434,0.0021135,0.0018145,0.0015643,0.0013728,0.0012425,0.0012227,0.0013033,0.0014124,0.0015085,0.0015843,0.0016342,0.0016159,0.0015508,0.0015179,0.0014967,0.0014711,0.001426,0.0013963,0.0013875,0.0014047
0.0015076,0.001505,0.0015157,0.0015392,0.0015614,0.0015787,0.0015894,0.0015897,0.0015864,0.0015863,0.0016612,0.001844,0.0021133,0.0023943,0.0022577,0.0019202,0.0016207,0.0013832,0.001214,0.0011684,0.0012267,0.0013639,0.0014992,0.0016204,0.0017203,0.0017577,0.0016423,0.0015669,0.0015262,0.0015067,0.001488,0.0014757,0.00148,0.0014497,0.0014004,0.0013722
0.0015141,0.0015376,0.0015619,0.0015817,0.0015949,0.0015973,0.0015942,0.0015911,0.0016447,0.0018166,0.0020917,0.0024099,0.0024032,0.0020412,0.0016937,0.0014085,0.0011978,0.0011187,0.0011467,0.0012994,0.0014704,0.0016348,0.0017827,0.0018896,0.0017526,0.0016306,0.0015552,0.0015156,0.0014995,0.0014933,0.001477,0.0014564,0.0014431,0.001448,0.0014757,0.0014259
0.0015617,0.001584,0.0015997,0.0016049,0.0016019,0.0015985,0.0016301,0.0017841,0.0020578,0.0024008,0.0025368,0.0021756,0.001783,0.0014491,0.0011944,0.0010739,0.0010842,0.0012215,0.0014229,0.0016278,0.0018219,0.0019833,0.0018793,0.0017101,0.0015962,0.001531,0.0015027,0.0014986,0.0015005,0.0015023,0.0014953,0.0014709,0.0014385,0.0014143,0.0014095,0.0014336
0.0016039,0.0016121,0.0016093,0.0016062,0.0016195,0.0017494,0.0020143,0.002372,0.0026354,0.0023197,0.0018882,0.0015053,0.0012046,0.0010348,0.001042,0.0011349,0.0013579,0.0016,0.0018382,0.00205,0.0020174,0.0018049,0.0016494,0.0015545,0.0015097,0.0015021,0.0015064,0.0015078,0.0015095,0.0015165,0.0015204,0.001513,0.0014907,0.0014486,0.0014042,0.00138
0.0016166,0.0016137,0.0016149,0.0017149,0.0019636,0.0023272,0.0026724,0.0024683,0.0020083,0.0015772,0.0012287,0.0010098,0.0010032,0.0010486,0.0012778,0.0015522,0.001832,0.0020921,0.002158,0.0019142,0.0017153,0.0015868,0.0015212,0.0015057,0.001511,0.0015113,0.001506,0.0015008,0.0015018,0.0015139,0.0015289,0.0015385,0.0015367,0.0015177,0.0014859,0.0014264
0.0016178,0.0016835,0.0019086,0.0022695,0.0026634,0.002613,0.0021416,0.001665,0.0012673,0.0009992,0.00096866,0.0009802,0.0011857,0.0014857,0.0018042,0.0021104,0.0022843,0.0020361,0.0017937,0.0016282,0.0015377,0.0015103,0.0015147,0.0015143,0.0015022,0.0014843,0.0014664,0.0014548,0.0014648,0.0014784,0.0014987,0.0015253,0.0015464,0.0015558,0.0015477,0.0015174
0.0018519,0.0022017,0.0026245,0.0027413,0.0022856,0.0017683,0.0013208,0.0010024,0.00093868,0.00094708,0.0010872,0.0014022,0.0017553,0.0021056,0.002368,0.0021676,0.0018846,0.0016795,0.0015601,0.0015167,0.0015182,0.0015169,0.0014987,0.0014684,0.0014323,0.001397,0.0013952,0.0014337,0.001453,0.0014501,0.0014513,0.0014682,0.0014966,0.0015339,0.0015602,0.0015688
0.0025639,0.0028339,0.0024363,0.0018862,0.0013895,0.0010196,0.00091314,0.00091878,0.00099153,0.0013044,0.0016866,0.0020782,0.0024075,0.002304,0.0019874,0.0017409,0.001589,0.0015255,0.0015217,0.0015196,0.0014958,0.0014538,0.0014,0.0013426,0.0013267,0.0013838,0.001435,0.0014659,0.0014723,0.0014529,0.0014336,0.001426,0.0014343,0.0014617,0.0014945,0.0015404
0.0025881,0.0020178,0.0014735,0.0010509,0.00089173,0.00089367,0.00091444,0.0011962,0.0015994,0.0020289,0.0024157,0.0024378,0.002101,0.0018126,0.001625,0.0015375,0.0015256,0.0015226,0.0014936,0.0014406,0.0013701,0.0012923,0.0012668,0.001327,0.0014086,0.0014755,0.0015218,0.0015436,0.0015371,0.0014998,0.0014614,0.0014292,0.0014089,0.0014047,0.0014207,0.0014569
0.0015727,0.0010968,0.00087407,0.00087246,0.00088085,0.0010833,0.0014958,0.0019587,0.002397,0.0025575,0.0022235,0.0018949,0.0016688,0.0015536,0.0015301,0.0015261,0.0014925,0.0014291,0.0013429,0.0012464,0.0012117,0.001265,0.001374,0.0014761,0.0015621,0.0016273,0.001666,0.0016071,0.0015558,0.0015329,0.0015124,0.0014894,0.0014434,0.0014066,0.001386,0.001386
0.00086312,0.00085542,0.00086288,0.0009751,0.0013787,0.0018685,0.0023536,0.002645,0.0023521,0.0019875,0.001721,0.0015745,0.0015354,0.0015301,0.0014926,0.0014197,0.0013187,0.0012048,0.0011613,0.0012005,0.0013314,0.0014674,0.0015925,0.0017004,0.0017821,0.0017176,0.0016237,0.0015634,0.0015338,0.0015285,0.0015219,0.0015101,0.0014965,0.0014804,0.0014251,0.0013847
0.00084678,0.00088608,0.0012522,0.0017601,0.0022869,0.0026798,0.0024827,0.0020897,0.0017819,0.0016009,0.0015415,0.0015348,0.0014941,0.0014123,0.0012975,0.0011677,0.0011157,0.001138,0.0012817,0.0014493,0.0016127,0.0017623,0.0018855,0.0018308,0.0016963,0.001596,0.0015307,0.0014962,0.0014884,0.0015007,0.0015079,0.0015064,0.0014997,0.0014914,0.0014843,0.0014626
0.0011226,0.0016357,0.0021982,0.0026701,0.0026093,0.0022007,0.0018519,0.0016335,0.0015495,0.0015402,0.0014969,0.0014072,0.0012795,0.001135,0.0010748,0.0010846,0.0012258,0.0014222,0.0016224,0.0018128,0.0019763,0.0019442,0.0017727,0.0016325,0.0015305,0.001464,0.0014289,0.0014312,0.0014566,0.0014628,0.0014751,0.0014929,0.001493,0.001488,0.0014814,0.0014764
0.002089,0.0026263,0.0027229,0.0023187,0.0019311,0.0016729,0.0015604,0.0015463,0.0015011,0.0014043,0.0012648,0.0011065,0.0010382,0.0010463,0.0011656,0.0013862,0.0016216,0.0018517,0.0020548,0.0020554,0.0018521,0.0016725,0.0015334,0.0014342,0.0013717,0.0013613,0.0014088,0.0014435,0.0014565,0.0014464,0.0014386,0.0014442,0.0014664,0.0014869,0.001481,0.0014728
0.0028114,0.0024412,0.0020193,0.0017198,0.001575,0.0015529,0.0015068,0.0014038,0.0012532,0.0010823,0.0010061,0.0010128,0.0011034,0.0013421,0.0016105,0.0018791,0.002121,0.0021624,0.0019336,0.0017155,0.0015392,0.0014068,0.0013177,0.001299,0.0013561,0.0014209,0.0014684,0.0014939,0.0014939,0.0014675,0.0014397,0.0014213,0.0014163,0.0014286,0.0014595,0.0014821
0.0021161,0.0017746,0.0015942,0.0015599,0.0015139,0.0014055,0.001245,0.0010622,0.00097814,0.00098291,0.0010425,0.0012906,0.0015893,0.001895,0.0021751,0.0022628,0.0020163,0.0017613,0.0015477,0.0013822,0.001267,0.0012421,0.0012994,0.0013926,0.0014744,0.0015382,0.0015798,0.0015953,0.0015496,0.0015141,0.0014913,0.0014501,0.0014174,0.0013982,0.0013965,0.0014155
0.0016187,0.0015672,0.0015222,0.0014096,0.0012399,0.0010461,0.00095427,0.00095684,0.00098777,0.0012331,0.0015583,0.0018996,0.0022174,0.0023547,0.0020995,0.0018094,0.0015589,0.0013603,0.0012202,0.0011902,0.0012404,0.0013586,0.0014743,0.0015762,0.0016591,0.0017169,0.0016574,0.0015819,0.0015374,0.0015143,0.0014955,0.0014848,0.0014829,0.0014334,0.0013965,0.001377
0.0015318,0.0014158,0.0012379,0.0010339,0.00093433,0.00093458,0.00094539,0.0011712,0.0015182,0.0018932,0.0022481,0.0024359,0.0021822,0.0018596,0.0015727,0.0013411,0.0011772,0.0011433,0.0011811,0.0013194,0.0014677,0.0016074,0.0017311,0.0018285,0.0017664,0.0016522,0.0015757,0.0015307,0.001508,0.0014971,0.0014815,0.001465,0.0014565,0.0014634,0.0014707,0.001417
0.001239,0.0010255,0.00091818,0.00091606,0.00092285,0.001107,0.0014696,0.001876,0.0022672,0.0025045,0.0022637,0.0019114,0.0015889,0.0013248,0.0011381,0.0011012,0.0011247,0.0012755,0.0014546,0.0016313,0.001795,0.0019302,0.001874,0.0017246,0.0016168,0.0015491,0.001513,0.001499,0.0014974,0.0014969,0.0014865,0.0014642,0.0014408,0.0014253,0.0014257,0.0014481
0.00090569,0.00090123,0.00090825,0.0010432,0.0014135,0.0018484,0.0022749,0.002559,0.0023431,0.0019646,0.0016074,0.0013113,0.0011029,0.0010637,0.0010752,0.0012276,0.001435,0.0016477,0.0018505,0.002022,0.0019783,0.0017978,0.0016598,0.0015696,0.0015203,0.0015023,0.001503,0.0015057,0.0015074,0.0015117,0.0015115,0.0015004,0.0014785,0.0014404,0.001409,0.0013937
0.00089626,0.00098353,0.001351,0.0018108,0.0022717,0.0026002,0.0024196,0.0020187,0.001628,0.0013005,0.0010716,0.0010307,0.001038,0.0011769,0.0014092,0.0016566,0.0018974,0.0021041,0.002078,0.0018708,0.0017038,0.0015917,0.0015292,0.0015071,0.0015086,0.0015118,0.0015103,0.0015081,0.0015096,0.0015187,0.0015283,0.0015319,0.0015248,0.0015035,0.0014754,0.001424
